client_id,recency,frequency,monetary,cluster,predicted_ltv
user_3896,36,1,35635,3,194372.72727272726
user_3897,91,5,92594,0,1377431.4049586777
user_3898,457,1,18392,1,13595.728952772073
user_390,364,5,119354,3,545272.0812182741
user_3900,134,8,256410,2,4502809.756097561
user_3901,167,7,175790,0,2248684.263959391
user_3902,113,2,55857,3,281238.04195804195
user_3903,75,3,92807,3,954586.2857142857
user_3904,175,9,209045,2,3303930.7317073173
user_3905,699,2,39371,1,38884.93827160494
user_3906,45,9,196714,2,8498044.8
user_3907,78,7,132277,0,3086463.3333333335
user_3908,85,4,102577,3,1284442.4347826086
user_3909,221,4,120029,3,688612.5896414343
user_391,65,8,205138,2,6218920.421052632
user_3910,9,10,281909,2,26022369.23076923
user_3911,600,2,48958,1,55952.0
user_3912,132,8,215000,2,3822222.222222222
user_3913,23,6,145748,0,5939918.490566038
user_3914,115,4,110492,3,1097299.8620689653
user_3915,119,6,131323,0,1903742.8187919462
user_3916,94,10,220415,2,6399145.161290323
user_3917,222,4,112949,3,645422.8571428572
user_3918,174,5,146896,0,1296141.1764705882
user_3919,3,9,312209,2,30653247.27272727
user_392,811,1,10454,1,4474.958382877527
user_3920,8,2,61686,3,1168787.3684210526
user_3921,14,6,164078,0,8054738.181818181
user_3923,136,7,208847,2,3170448.43373494
user_3924,434,1,30971,1,24029.224137931033
user_3925,57,5,136150,0,2816896.551724138
user_3926,173,4,96329,3,683319.0147783251
user_3927,34,7,160914,0,6335988.75
user_3928,74,5,95046,0,1645026.923076923
user_3929,119,2,90454,3,437093.15436241607
user_393,206,4,78785,3,480722.0338983051
user_3930,23,5,171871,0,5837128.301886792
user_3931,330,2,46703,3,93406.0
user_3934,30,7,163791,0,6879222.0
user_3935,19,6,155485,0,6854032.653061225
user_3936,6,4,162514,0,6500560.0
user_3937,1,4,83117,3,3860918.709677419
user_3938,28,10,273011,2,16945510.344827585
user_3939,197,6,154649,0,1471549.9559471365
user_3940,1,5,146132,0,8485083.87096774
user_3941,40,6,123572,0,3813078.8571428577
user_3942,112,4,125660,0,1274298.5915492957
user_3943,107,9,158637,2,3751707.1532846717
user_3944,196,4,56900,3,362548.6725663717
user_3945,218,2,40336,3,117104.51612903227
user_3946,127,10,234270,2,5371796.178343949
user_3947,31,9,250897,2,13326332.459016394
user_3948,79,4,130592,0,1725252.110091743
user_3949,42,3,41711,3,625665.0
user_3950,353,2,87503,3,164496.50130548302
user_3951,38,8,172383,2,7300927.05882353
user_3953,179,6,140987,0,1457090.5263157894
user_3957,54,10,248342,2,10643228.571428573
user_3959,212,7,184669,0,1922999.5041322315
user_396,83,4,126790,0,1615730.9734513275
user_3960,124,5,167823,0,1961567.5324675322
user_3961,191,3,53442,3,261164.52488687783
user_3962,496,1,48040,1,32879.08745247148
user_3964,34,8,265575,2,11950875.0
user_3965,32,3,116956,3,2037298.0645161292
user_3966,292,7,226865,2,1775465.2173913044
user_3967,764,1,42132,1,19102.67002518892
user_3968,55,4,36838,3,624079.0588235295
user_3969,75,10,243170,2,8337257.142857143
user_397,125,3,73906,3,514957.9354838709
user_3970,74,6,92566,0,1922524.6153846153
user_3971,703,1,33543,1,16474.051841746248
user_3972,11,8,191992,2,13486267.31707317
user_3973,192,5,139687,0,1132597.2972972973
user_3974,84,5,127777,0,2017531.5789473685
user_3975,116,1,28955,3,71395.89041095889
user_3976,121,7,197537,0,3296643.973509934
user_3977,203,6,120469,0,1116794.1630901287
user_3978,154,5,114879,0,1123816.304347826
user_3979,11,9,194867,2,15399245.853658536
user_398,41,1,33217,3,168424.22535211267
user_3980,77,6,175610,0,3545024.2990654204
user_3981,61,8,261914,2,8289146.373626374
user_3982,123,8,143153,0,2694644.7058823532
user_3983,350,10,232218,2,2199960.0
user_3984,125,8,227645,2,4229790.9677419355
user_3985,227,2,31894,3,89352.84046692608
user_3986,106,9,156703,2,3733218.529411765
user_3987,14,8,198260,2,12977018.181818182
user_3988,248,3,62275,3,241931.65467625897
user_3989,21,9,253699,2,16117348.235294119
user_399,87,9,218660,2,6055200.0
user_3990,92,9,204060,2,5419298.360655738
user_3991,78,3,117417,3,1174170.0
user_3992,242,3,85895,3,341053.67647058825
user_3993,192,6,147192,0,1432138.3783783782
user_3994,65,4,84784,3,1285146.9473684211
user_3995,19,6,155112,0,6837590.204081633
user_3996,5,5,159261,0,8190565.714285714
user_3997,4,10,208667,2,22094152.94117647
user_3998,48,7,154090,0,4978292.307692308
user_3999,493,3,33687,1,69563.97705544933
user_4,378,4,71807,1,253436.4705882353
user_40,657,3,62246,1,97853.97379912664
user_400,48,6,128852,0,3568209.2307692305
user_4001,195,8,197338,2,2525926.4
user_4002,54,10,211310,2,9056142.857142858
user_4003,250,5,139787,0,898630.7142857142
user_4004,24,3,53817,3,1076340.0
user_4005,165,3,84679,3,468991.3846153846
user_4006,29,6,157366,0,5761195.93220339
user_4007,47,6,163170,0,4577236.363636364
user_4008,150,8,246448,2,3943168.0
user_4009,570,1,49724,1,29834.4
user_401,21,6,169807,0,7191825.882352942
user_4010,82,5,117986,0,1896203.5714285714
user_4011,56,8,248325,2,8316000.0
user_4012,341,3,64254,3,187046.6846361186
user_4014,46,9,260217,2,11093461.578947369
user_4015,54,2,88829,3,761391.4285714286
user_4016,64,8,188888,2,5787206.808510639
user_4017,14,7,264421,2,15144111.818181816
user_4018,13,8,196196,2,13140569.302325582
user_402,127,8,135162,0,2479404.840764331
user_4020,191,3,62860,3,307189.14027149323
user_4021,62,3,80414,3,943990.4347826086
user_4022,19,7,181419,0,9330120.0
user_4023,150,5,117506,0,1175060.0
user_4024,42,6,116904,0,3507120.0
user_4025,16,10,259696,2,20324034.7826087
user_4027,57,7,181208,0,5248783.448275862
user_4028,264,3,86973,3,319492.65306122444
user_4029,93,9,320269,2,8436354.146341464
user_403,310,2,82491,3,174686.82352941175
user_4031,71,9,271107,2,8696897.821782177
user_4032,58,4,89733,3,1468358.1818181816
user_4033,34,6,129483,0,4370051.25
user_4034,245,2,29481,3,77186.6181818182
user_4035,148,1,10538,3,21312.808988764045
user_4036,2,5,110575,0,6219843.75
user_4037,165,3,21083,3,116767.38461538461
user_4039,134,9,245965,2,4859308.536585365
user_404,85,9,172028,2,4846701.9130434785
user_4041,261,3,86620,3,321476.28865979385
user_4042,149,9,248226,2,4493029.273743017
user_4043,95,6,143358,0,2477226.24
user_4044,140,6,143218,0,1819711.0588235294
user_4045,161,5,83337,3,785374.8691099477
user_4046,87,6,202104,0,3731150.7692307695
user_4047,83,7,163993,0,3657189.0265486725
user_4048,24,6,129711,0,5188440.0
user_4049,92,7,193085,0,3988313.1147540985
user_405,37,8,256861,2,11041189.253731344
user_4050,244,2,51866,3,136290.2189781022
user_4051,41,10,225419,2,11429695.774647888
user_4052,194,9,192579,2,2785517.6785714286
user_4053,346,1,5946,1,5692.978723404255
user_4054,19,10,281139,2,20655110.204081632
user_4055,38,6,161440,0,5128094.117647059
user_4056,161,5,94534,0,890896.3350785341
user_4057,4,7,210096,2,15571821.176470589
user_406,227,4,101094,3,566441.0894941634
user_4060,126,8,256023,2,4726578.461538461
user_4061,53,9,189237,2,7387082.891566265
user_4062,260,1,8564,3,10631.172413793103
user_4063,25,7,209886,2,9616594.909090908
user_4064,252,6,209645,0,1605791.489361702
user_4065,16,2,40224,3,629593.0434782609
user_4066,148,9,249778,2,4546520.898876404
user_4067,440,3,101133,1,232390.72340425532
user_4068,184,4,64687,3,435277.0093457944
user_4069,75,5,99901,0,1712588.5714285714
user_4070,77,2,38406,3,258432.89719626168
user_4072,178,8,241420,2,3342738.4615384615
user_4074,7,6,212320,0,12394897.297297297
user_4075,150,9,265810,2,4784580.0
user_4076,38,6,175975,0,5589794.117647059
user_4077,45,9,217957,2,9415742.4
user_4078,79,1,6373,3,21048.440366972478
user_4079,135,8,194341,2,3392133.8181818184
user_408,16,2,29422,3,460518.26086956525
user_4080,317,1,4944,3,5129.2219020172915
user_4081,69,4,35858,3,521570.9090909091
user_4082,552,1,4780,1,2956.7010309278353
user_4083,188,7,211641,2,2446492.2935779816
user_4084,375,1,1680,1,1493.3333333333333
user_4085,178,10,236142,2,4087073.076923077
user_4086,41,6,155124,0,4719265.352112676
user_4088,485,2,34386,1,48073.63106796116
user_4089,635,1,11189,1,6057.203007518797
user_409,27,9,288499,2,16398890.52631579
user_4090,38,8,249023,2,10546856.470588235
user_4091,183,9,257402,2,3915410.7042253525
user_4092,133,7,225133,2,3480583.8036809815
user_4093,82,4,100733,3,1295138.5714285714
user_4094,164,2,75117,3,278784.74226804124
user_4095,18,6,63234,0,2845530.0
user_4096,266,6,157576,0,1149878.9189189188
user_4097,34,7,119834,0,4718463.75
user_4098,13,10,184133,2,15415786.046511628
user_4099,42,6,150257,0,4507710.0
user_41,8,9,139468,0,11891482.105263159
user_4100,164,2,71600,3,265731.9587628866
user_4101,145,6,157503,0,1944037.0285714287
user_4102,236,4,54997,3,297728.1203007519
user_4104,100,5,176030,0,2437338.461538461
user_4105,375,9,283800,2,2270400.0
user_4106,14,6,107172,0,5261170.909090908
user_4107,131,3,76127,3,510665.59006211185
user_4108,77,6,197951,0,3996020.1869158875
user_4109,10,9,140916,0,11414196.0
user_411,51,4,133310,0,2369955.5555555555
user_4110,271,3,116761,3,418943.12292358803
user_4111,116,5,143686,0,1771471.2328767122
user_4112,18,9,225143,2,15197152.5
user_4113,309,8,114815,0,975419.4690265486
user_4114,32,10,268112,2,15567793.548387099
user_4115,313,3,41605,3,131001.16618075801
user_4116,375,6,205974,0,1098528.0
user_4117,375,2,44031,1,78277.33333333333
user_4118,93,5,110587,0,1618346.3414634147
user_4119,252,4,109503,3,559164.2553191489
user_412,157,6,132892,0,1535009.1978609625
user_4120,15,7,190246,0,10653776.0
user_4121,98,7,242593,2,4776049.6875
user_4122,144,10,262597,2,5433041.379310345
user_4123,51,4,43554,3,774293.3333333333
user_4124,155,2,43565,3,169550.27027027027
user_4125,108,5,169007,0,2204439.1304347827
user_4126,12,9,260518,2,20097102.85714286
user_4127,554,2,65990,1,81357.53424657535
user_4128,138,9,211615,2,4081146.4285714286
user_4129,85,8,181052,2,4534171.826086956
user_413,28,10,195962,2,12163158.620689655
user_4130,180,7,108784,0,1305408.0
user_4131,20,10,256697,2,18482184.0
user_4133,462,1,3749,1,2743.1707317073174
user_4134,77,8,150685,0,4055820.5607476635
user_4136,126,6,176432,0,2442904.6153846155
user_4137,53,6,137884,0,3588306.5060240966
user_4138,113,8,215780,2,4345779.020979021
user_4139,293,3,53637,3,179343.5294117647
user_4140,88,9,192603,2,5288421.355932204
user_4141,148,8,148610,0,2404476.404494382
user_4142,315,6,130263,0,815559.6521739131
user_4143,4,9,232152,2,22122720.0
user_4144,41,3,48944,3,744500.2816901408
user_4145,65,4,111777,0,1694304.0
user_4146,22,10,218165,2,15103730.769230768
user_4147,412,5,191394,0,779432.5791855204
user_4148,12,9,253881,2,19585105.714285716
user_4149,22,10,263616,2,18250338.46153846
user_415,230,2,57732,3,159873.23076923075
user_4150,266,1,41773,3,50805.0
user_4151,30,9,178553,2,9641862.0
user_4152,182,6,179770,0,1831618.8679245284
user_4153,573,2,49890,1,59570.14925373134
user_4154,173,6,162720,0,1731404.9261083745
user_4155,7,4,96004,0,3736371.8918918916
user_4156,29,10,263306,2,16066128.813559322
user_4157,158,10,192102,2,3678548.936170213
user_4158,139,9,241744,2,4634618.698224852
user_4159,761,1,44410,1,20211.88369152971
user_416,132,9,186829,2,3736579.9999999995
user_4160,343,2,78313,3,151167.18498659518
user_4161,293,4,146079,3,651250.0309597523
user_4162,100,8,179846,2,3984280.615384615
user_4163,453,7,165276,0,862309.5652173912
user_4165,200,5,174855,0,1368430.4347826086
user_4166,171,7,146193,0,1832867.462686567
user_4167,32,6,183077,0,6378166.451612904
user_4168,299,10,237892,2,2603073.556231003
user_4169,89,9,273349,2,7442443.361344538
user_417,206,8,217087,2,2649197.2881355933
user_4170,233,1,37568,3,51423.8783269962
user_4172,3,9,216025,2,21209727.27272727
user_4173,168,2,23213,3,84410.90909090909
user_4174,93,9,197939,2,5214002.926829269
user_4175,484,3,44278,1,93035.48638132296
user_4176,487,1,49109,1,34195.82205029013
user_4177,87,8,260909,2,6422375.384615385
user_4178,98,9,236550,2,5987671.875
user_4179,25,9,297498,2,17525336.727272727
user_4180,160,4,130384,0,988173.4736842106
user_4181,55,10,231895,2,9821435.294117648
user_4182,321,3,14741,3,45356.92307692308
user_4183,114,8,174412,0,3488240.0
user_4184,163,3,59828,3,334788.80829015543
user_4185,93,2,2505,3,14663.414634146342
user_4186,150,6,155635,0,1867620.0
user_4187,61,10,292465,2,11570043.956043957
user_4188,98,6,155309,0,2620839.375
user_4189,400,5,76202,1,318985.11627906974
user_419,175,2,18728,3,65776.39024390244
user_4190,561,1,15633,1,9522.63959390863
user_4191,449,1,13574,1,10201.753653444677
user_4192,120,9,259139,2,5597402.4
user_4193,236,6,116289,0,944301.6541353383
user_4194,394,1,28918,1,24553.01886792453
user_4195,195,4,135797,0,869100.8
user_4196,95,7,183995,0,3709339.2000000007
user_4197,3,4,81678,3,3564130.9090909087
user_4198,68,1,1852,3,6803.265306122449
user_4199,195,3,35244,3,169171.2
user_42,45,3,89951,3,1295294.4
user_420,158,7,212327,2,2846085.3191489363
user_4200,48,5,152440,0,3517846.1538461535
user_4202,89,9,208089,2,5665616.470588235
user_4203,46,7,172469,0,5718708.947368422
user_4204,211,1,31588,3,47185.39419087137
user_4205,18,7,168159,0,8828347.5
user_4206,15,5,70275,0,2811000.0
user_4207,236,6,207323,0,1683525.1127819547
user_4208,434,2,59597,1,92478.10344827586
user_4209,49,10,253188,2,11537681.012658227
user_421,212,9,252232,2,3376990.4132231404
user_4210,474,3,83589,1,179119.2857142857
user_4211,36,2,47842,3,521912.72727272724
user_4212,404,4,89394,1,296606.8202764977
user_4213,35,10,332050,2,18390461.538461536
user_4214,188,1,14891,3,24590.642201834864
user_4215,55,7,133316,0,3952427.2941176477
user_4216,7,6,100872,0,5888743.783783783
user_4217,423,10,235678,2,1872937.7483443709
user_4218,344,2,77779,3,149734.9732620321
user_4219,56,5,136347,0,2853774.418604651
user_422,2,7,205492,2,16182495.0
user_4220,22,5,101418,0,3510623.076923077
user_4221,145,5,122354,0,1258498.2857142857
user_4222,19,10,212705,2,15627306.122448979
user_4223,492,1,32812,1,22628.96551724138
user_4224,178,4,117374,3,812589.2307692308
user_4225,31,9,245874,2,13059537.049180329
user_4226,311,2,43630,3,92121.99413489735
user_4227,19,5,155400,0,5708571.428571429
user_4228,61,7,210429,2,5827264.615384616
user_4229,78,5,144697,0,2411616.6666666665
user_423,36,8,185825,2,8108727.2727272725
user_4230,12,9,253825,2,19580785.714285716
user_4231,140,10,251357,2,5322854.117647058
user_4232,79,3,64100,3,635119.2660550459
user_4233,19,8,189787,2,11154827.75510204
user_4235,72,10,227041,2,8013211.764705882
user_4236,457,5,132614,1,490154.4147843942
user_4237,488,3,94071,1,196132.5868725869
user_4238,91,5,165201,0,2457535.537190083
user_4239,439,4,77204,1,237044.2643923241
user_424,108,1,14258,3,37194.782608695656
user_4240,141,4,141474,0,1191360.0
user_4241,16,2,16212,3,253753.0434782609
user_4242,18,5,155897,0,5846137.5
user_4243,73,7,141663,0,3465929.708737864
user_4244,277,5,159032,0,932435.1791530945
user_4245,169,1,31057,3,56183.51758793969
user_4247,189,5,153802,0,1264126.0273972603
user_4248,132,8,169490,0,3013155.5555555555
user_4249,523,5,124045,1,403763.1103074141
user_425,43,2,47006,3,463620.82191780815
user_4250,396,3,48732,1,123545.91549295775
user_4251,175,7,179120,0,2201865.3658536584
user_4252,88,2,7014,3,42797.288135593226
user_4253,174,5,115046,0,1015111.7647058824
user_4254,656,1,37039,1,19437.37609329446
user_4255,4,9,255401,2,24338212.94117647
user_4256,631,1,46587,1,25372.647503782147
user_4258,274,3,62888,3,223417.8947368421
user_4259,507,2,39422,1,52856.312849162015
user_426,112,5,167818,0,2127270.4225352113
user_4260,82,9,283407,2,8198559.642857143
user_4261,148,9,273416,2,4976785.617977528
user_4262,78,5,79319,0,1321983.3333333333
user_4263,4,6,210424,0,13368112.94117647
user_4264,381,2,27581,1,48317.08029197081
user_4265,27,5,165421,0,5223821.052631579
user_4266,570,1,4860,1,2916.0
user_4267,197,2,37688,3,119539.03083700441
user_4268,13,10,199129,2,16671265.11627907
user_427,15,10,256398,2,20511840.0
user_4270,105,1,40708,3,108554.66666666667
user_4272,204,1,44910,3,69092.30769230769
user_4273,402,2,24993,1,41655.0
user_4274,458,2,33880,1,49986.88524590164
user_4275,25,7,163296,0,7481925.818181817
user_4277,73,4,74563,3,1042434.1747572817
user_4278,416,1,47908,1,38670.13452914798
user_4279,375,3,66613,1,177634.66666666666
user_428,111,5,149205,0,1904744.6808510637
user_4280,66,10,190943,2,7160362.5
user_4281,303,1,5146,3,5563.243243243243
user_4283,457,3,62098,1,137712.19712525667
user_4284,101,9,248697,2,6150979.236641221
user_4285,535,3,57700,1,110293.80530973453
user_4286,95,10,159726,2,4600108.800000001
user_4287,73,1,21597,3,75484.66019417476
user_4288,131,10,305341,2,6827500.621118013
user_429,83,10,356906,2,11370456.637168141
user_4290,12,7,128344,0,7700640.000000001
user_4292,606,1,38910,1,22024.528301886792
user_4293,78,10,341176,2,11372533.333333334
user_4294,338,2,47835,3,93590.21739130434
user_4295,230,2,14590,3,40403.076923076915
user_4296,223,1,30977,3,44077.94466403162
user_4297,417,5,95164,1,383210.73825503356
user_4299,114,9,212723,2,4786267.5
user_43,118,6,160480,0,2342140.5405405406
user_430,24,8,196420,2,10475733.333333334
user_4300,64,10,137046,2,5248570.212765957
user_4301,348,4,73692,3,280731.4285714286
user_4302,771,1,38381,1,17249.88764044944
user_4303,678,1,33486,1,17026.77966101695
user_4304,33,6,110192,0,3778011.4285714286
user_4305,37,10,179704,2,9655737.313432835
user_4306,117,9,210184,2,4632626.93877551
user_4308,106,6,215069,0,3415801.7647058824
user_4309,211,1,6672,3,9966.473029045643
user_431,445,3,93278,1,212084.71578947367
user_4310,68,8,212066,2,6232143.673469388
user_4311,77,4,115574,0,1555388.4112149533
user_4312,158,5,111778,0,1070214.8936170214
user_4313,18,9,238406,2,16092405.0
user_4314,151,8,193768,2,3083159.3370165746
user_4315,481,1,24064,1,16953.111545988257
user_4316,49,7,136966,0,4369042.025316455
user_4317,277,5,70634,3,414140.7166123779
user_4318,110,8,227639,2,4682859.428571429
user_4319,220,4,49497,3,285102.72000000003
user_432,284,4,96839,3,444102.4203821656
user_4321,121,2,50020,3,238505.96026490067
user_4322,84,6,155122,0,2939153.6842105263
user_4323,56,7,224852,2,6588686.511627907
user_4324,337,2,27986,3,54904.414168937335
user_4325,129,4,141128,0,1278140.3773584906
user_4326,142,4,94884,3,794377.6744186047
user_4328,291,1,31873,3,35745.42056074767
user_4329,7,7,146514,0,9978791.35135135
user_433,38,10,219504,2,11620800.0
user_4331,174,2,52769,3,186243.5294117647
user_4332,10,4,100339,0,3612204.0
user_4333,288,5,92896,3,525826.4150943396
user_4334,29,7,219329,2,9367950.508474575
user_4336,342,10,315001,2,3048396.774193548
user_4337,164,9,189657,2,3167467.4226804124
user_4338,49,4,78494,3,1430776.7088607596
user_4339,29,8,169686,0,8282977.627118643
user_434,37,6,171760,0,5537337.313432836
user_4340,51,4,132269,0,2351448.8888888885
user_4341,51,6,170308,0,4541546.666666666
